Serial Number:20472264 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2018-12-12 14:59:41,38.87,0, , , , 
2018-12-12 15:09:41,38.87,0, , , , 
2018-12-12 15:19:41,38.94,0, , , , 
2018-12-12 15:29:41,38.87,0, , , , 
2018-12-12 15:39:41,38.87,0, , , , 
2018-12-12 15:49:41,38.87,0, , , , 
2018-12-12 15:59:41,38.87,0, , , , 
2018-12-12 16:09:41,38.94,0, , , , 
2018-12-12 16:19:41,38.87,0, , , , 
2018-12-12 16:29:41,38.87,0, , , , 
2018-12-12 16:39:41,38.94,0, , , , 
2018-12-12 16:49:41,38.94,0, , , , 
2018-12-12 16:59:41,38.94,0, , , , 
2018-12-12 17:09:41,38.87,0, , , , 
2018-12-12 17:19:41,38.79,0, , , , 
2018-12-12 17:29:41,38.94,0, , , , 
2018-12-12 17:39:41,38.87,0, , , , 
2018-12-12 17:49:41,38.87,0, , , , 
2018-12-12 17:59:41,38.94,0, , , , 
2018-12-12 18:09:41,38.94,0, , , , 
2018-12-12 18:19:41,38.87,0, , , , 
2018-12-12 18:29:41,38.79,0, , , , 
2018-12-12 18:39:41,38.94,0, , , , 
2018-12-12 18:49:41,38.87,0, , , , 
2018-12-12 18:59:41,38.87,0, , , , 
2018-12-12 19:09:41,38.87,0, , , , 
2018-12-12 19:19:41,38.87,0, , , , 
2018-12-12 19:29:41,38.87,0, , , , 
2018-12-12 19:39:41,38.94,0, , , , 
2018-12-12 19:49:41,38.87,0, , , , 
2018-12-12 19:59:41,38.87,0, , , , 
2018-12-12 20:09:41,38.79,0, , , , 
2018-12-12 20:19:41,38.79,0, , , , 
2018-12-12 20:29:41,38.87,0, , , , 
2018-12-12 20:39:41,38.87,0, , , , 
2018-12-12 20:49:41,38.87,0, , , , 
2018-12-12 20:59:41,38.87,0, , , , 
2018-12-12 21:09:41,38.87,0, , , , 
2018-12-12 21:19:41,38.79,0, , , , 
2018-12-12 21:29:41,38.87,0, , , , 
2018-12-12 21:39:41,38.79,0, , , , 
2018-12-12 21:49:41,38.87,0, , , , 
2018-12-12 21:59:41,38.87,0, , , , 
2018-12-12 22:09:41,38.87,0, , , , 
2018-12-12 22:19:41,38.87,0, , , , 
2018-12-12 22:29:41,38.94,0, , , , 
2018-12-12 22:39:41,38.94,0, , , , 
2018-12-12 22:49:41,38.79,0, , , , 
2018-12-12 22:59:41,38.87,0, , , , 
2018-12-12 23:09:41,38.79,0, , , , 
2018-12-12 23:19:41,38.87,0, , , , 
2018-12-12 23:29:41,38.79,0, , , , 
2018-12-12 23:39:41,38.87,0, , , , 
2018-12-12 23:49:41,38.87,0, , , , 
2018-12-12 23:59:41,38.79,0, , , , 
2018-12-13 00:09:41,38.79,0, , , , 
2018-12-13 00:19:41,38.87,0, , , , 
2018-12-13 00:29:41,38.94,0, , , , 
2018-12-13 00:39:41,38.79,0, , , , 
2018-12-13 00:49:41,38.79,0, , , , 
2018-12-13 00:59:41,38.87,0, , , , 
2018-12-13 01:09:41,38.87,0, , , , 
2018-12-13 01:19:41,38.79,0, , , , 
2018-12-13 01:29:41,38.79,0, , , , 
2018-12-13 01:39:41,38.87,0, , , , 
2018-12-13 01:49:41,38.87,0, , , , 
2018-12-13 01:59:41,38.87,0, , , , 
2018-12-13 02:09:41,38.87,0, , , , 
2018-12-13 02:19:41,38.79,0, , , , 
2018-12-13 02:29:41,38.87,0, , , , 
2018-12-13 02:39:41,38.79,0, , , , 
2018-12-13 02:49:41,38.79,0, , , , 
2018-12-13 02:59:41,38.79,0, , , , 
2018-12-13 03:09:41,38.79,0, , , , 
2018-12-13 03:19:41,38.87,0, , , , 
2018-12-13 03:29:41,38.87,0, , , , 
2018-12-13 03:39:41,38.87,0, , , , 
2018-12-13 03:49:41,38.87,0, , , , 
2018-12-13 03:59:41,38.87,0, , , , 
2018-12-13 04:09:41,38.87,0, , , , 
2018-12-13 04:19:41,38.87,0, , , , 
2018-12-13 04:29:41,38.94,0, , , , 
2018-12-13 04:39:41,38.87,0, , , , 
2018-12-13 04:49:41,38.87,0, , , , 
2018-12-13 04:59:41,38.87,0, , , , 
2018-12-13 05:09:41,38.87,0, , , , 
2018-12-13 05:19:41,38.79,0, , , , 
2018-12-13 05:29:41,38.87,0, , , , 
2018-12-13 05:39:41,38.94,0, , , , 
2018-12-13 05:49:41,38.79,0, , , , 
2018-12-13 05:59:41,38.87,0, , , , 
2018-12-13 06:09:41,38.87,0, , , , 
2018-12-13 06:19:41,38.87,0, , , , 
2018-12-13 06:29:41,38.87,0, , , , 
2018-12-13 06:39:41,38.79,0, , , , 
2018-12-13 06:49:41,38.79,0, , , , 
2018-12-13 06:59:41,38.87,0, , , , 
2018-12-13 07:09:41,38.87,0, , , , 
2018-12-13 07:19:41,38.79,0, , , , 
