Serial Number:20472265 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2018-12-12 10:18:22,36.94,3, , , , 
2018-12-12 10:28:22,37.01,3, , , , 
2018-12-12 10:38:22,36.94,3, , , , 
2018-12-12 10:48:22,37.01,5, , , , 
2018-12-12 10:58:22,36.94,5, , , , 
2018-12-12 11:08:22,36.94,7, , , , 
2018-12-12 11:18:22,37.01,6, , , , 
2018-12-12 11:28:22,37.01,6, , , , 
2018-12-12 11:38:22,36.94,5, , , , 
2018-12-12 11:48:22,37.01,6, , , , 
2018-12-12 11:58:22,37.09,7, , , , 
2018-12-12 12:08:22,37.01,6, , , , 
2018-12-12 12:18:22,37.01,5, , , , 
2018-12-12 12:28:22,37.01,6, , , , 
2018-12-12 12:38:22,37.01,6, , , , 
2018-12-12 12:48:22,37.01,6, , , , 
2018-12-12 12:58:22,37.01,6, , , , 
2018-12-12 13:08:22,36.94,4, , , , 
2018-12-12 13:18:22,36.94,4, , , , 
2018-12-12 13:28:22,37.09,3, , , , 
2018-12-12 13:38:22,36.94,2, , , , 
2018-12-12 13:48:22,37.01,2, , , , 
2018-12-12 13:58:22,37.01,2, , , , 
2018-12-12 14:08:22,37.01,2, , , , 
2018-12-12 14:18:22,37.01,2, , , , 
2018-12-12 14:28:22,37.01,2, , , , 
2018-12-12 14:38:22,37.01,1, , , , 
2018-12-12 14:48:22,37.09,1, , , , 
2018-12-12 14:58:22,37.01,1, , , , 
2018-12-12 15:08:22,36.94,1, , , , 
2018-12-12 15:18:22,37.01,1, , , , 
2018-12-12 15:28:22,36.94,2, , , , 
2018-12-12 15:38:22,37.01,1, , , , 
2018-12-12 15:48:22,37.01,1, , , , 
2018-12-12 15:58:22,37.01,0, , , , 
2018-12-12 16:08:22,36.94,0, , , , 
2018-12-12 16:18:22,37.01,0, , , , 
2018-12-12 16:28:22,37.01,0, , , , 
2018-12-12 16:38:22,36.94,0, , , , 
2018-12-12 16:48:22,37.01,0, , , , 
2018-12-12 16:58:22,36.94,0, , , , 
2018-12-12 17:08:22,36.94,0, , , , 
2018-12-12 17:18:22,36.94,0, , , , 
2018-12-12 17:28:22,36.94,0, , , , 
2018-12-12 17:38:22,37.01,0, , , , 
2018-12-12 17:48:22,37.01,0, , , , 
2018-12-12 17:58:22,37.01,0, , , , 
2018-12-12 18:08:22,37.01,0, , , , 
2018-12-12 18:18:22,36.94,0, , , , 
2018-12-12 18:28:22,36.94,0, , , , 
2018-12-12 18:38:22,36.94,0, , , , 
2018-12-12 18:48:22,36.94,0, , , , 
2018-12-12 18:58:22,36.94,0, , , , 
2018-12-12 19:08:22,37.01,0, , , , 
2018-12-12 19:18:22,36.94,0, , , , 
2018-12-12 19:28:22,36.94,0, , , , 
2018-12-12 19:38:22,37.01,0, , , , 
2018-12-12 19:48:22,36.94,0, , , , 
2018-12-12 19:58:22,36.94,0, , , , 
2018-12-12 20:08:22,36.94,0, , , , 
2018-12-12 20:18:22,37.01,0, , , , 
2018-12-12 20:28:22,36.94,0, , , , 
2018-12-12 20:38:22,36.94,0, , , , 
2018-12-12 20:48:22,37.01,0, , , , 
2018-12-12 20:58:22,36.94,0, , , , 
2018-12-12 21:08:22,36.94,0, , , , 
2018-12-12 21:18:22,36.94,0, , , , 
2018-12-12 21:28:22,37.01,0, , , , 
2018-12-12 21:38:22,36.94,0, , , , 
2018-12-12 21:48:22,36.94,0, , , , 
2018-12-12 21:58:22,37.01,0, , , , 
2018-12-12 22:08:22,36.94,0, , , , 
2018-12-12 22:18:22,36.94,0, , , , 
2018-12-12 22:28:22,37.01,0, , , , 
2018-12-12 22:38:22,36.94,0, , , , 
2018-12-12 22:48:22,36.94,0, , , , 
2018-12-12 22:58:22,36.94,0, , , , 
2018-12-12 23:08:22,36.86,0, , , , 
2018-12-12 23:18:22,37.01,0, , , , 
2018-12-12 23:28:22,36.94,0, , , , 
2018-12-12 23:38:22,36.94,0, , , , 
2018-12-12 23:48:22,36.94,0, , , , 
2018-12-12 23:58:22,36.94,0, , , , 
2018-12-13 00:08:22,36.94,0, , , , 
2018-12-13 00:18:22,37.01,0, , , , 
2018-12-13 00:28:22,36.94,0, , , , 
2018-12-13 00:38:22,36.94,0, , , , 
2018-12-13 00:48:22,36.94,0, , , , 
2018-12-13 00:58:22,36.94,0, , , , 
2018-12-13 01:08:22,36.94,0, , , , 
2018-12-13 01:18:22,37.01,0, , , , 
2018-12-13 01:28:22,36.94,0, , , , 
2018-12-13 01:38:22,36.94,0, , , , 
2018-12-13 01:48:22,36.94,0, , , , 
2018-12-13 01:58:22,36.94,0, , , , 
2018-12-13 02:08:22,36.94,0, , , , 
2018-12-13 02:18:22,36.94,0, , , , 
2018-12-13 02:28:22,36.94,0, , , , 
2018-12-13 02:38:22,36.94,0, , , , 
2018-12-13 02:48:22,36.94,0, , , , 
2018-12-13 02:58:22,36.94,0, , , , 
2018-12-13 03:08:22,37.01,0, , , , 
2018-12-13 03:18:22,36.86,0, , , , 
2018-12-13 03:28:22,36.94,0, , , , 
2018-12-13 03:38:22,37.01,0, , , , 
2018-12-13 03:48:22,36.94,0, , , , 
2018-12-13 03:58:22,36.94,0, , , , 
2018-12-13 04:08:22,36.94,0, , , , 
2018-12-13 04:18:22,36.94,0, , , , 
2018-12-13 04:28:22,36.94,0, , , , 
2018-12-13 04:38:22,36.94,0, , , , 
2018-12-13 04:48:22,36.94,0, , , , 
2018-12-13 04:58:22,36.86,0, , , , 
2018-12-13 05:08:22,36.94,0, , , , 
2018-12-13 05:18:22,36.86,0, , , , 
2018-12-13 05:28:22,36.94,0, , , , 
2018-12-13 05:38:22,36.94,0, , , , 
2018-12-13 05:48:22,36.94,0, , , , 
2018-12-13 05:58:22,36.94,0, , , , 
2018-12-13 06:08:22,36.94,0, , , , 
2018-12-13 06:18:22,37.01,0, , , , 
2018-12-13 06:28:22,37.01,0, , , , 
2018-12-13 06:38:22,36.94,0, , , , 
2018-12-13 06:48:22,36.94,0, , , , 
2018-12-13 06:58:22,36.94,0, , , , 
2018-12-13 07:08:22,36.94,0, , , , 
2018-12-13 07:18:22,36.94,0, , , , 
2018-12-13 07:28:22,36.94,0, , , , 
2018-12-13 07:38:22,36.86,0, , , , 
2018-12-13 07:48:22,36.94,0, , , , 
2018-12-13 07:58:22,36.94,0, , , , 
2018-12-13 08:08:22,36.86,1, , , , 
2018-12-13 08:18:22,36.94,1, , , , 
2018-12-13 08:28:22,36.94,1, , , , 
2018-12-13 08:38:22,36.94,1, , , , 
2018-12-13 08:48:22,36.94,2, , , , 
2018-12-13 08:58:22,36.86,2, , , , 
2018-12-13 09:08:22,36.94,3, , , , 
2018-12-13 09:18:22,36.86,4, , , , 
2018-12-13 09:28:22,36.94,5, , , , 
2018-12-13 09:38:22,37.01,8, , , , 
2018-12-13 09:48:22,36.94,5, , , , 
2018-12-13 09:58:22,36.94,8, , , , 
2018-12-13 10:08:22,37.01,5, , , , 
2018-12-13 10:18:22,36.94,7, , , , 
2018-12-13 10:28:22,36.94,8, , , , 
2018-12-13 10:38:22,36.94,6, , , , 
2018-12-13 10:48:22,36.94,6, , , , 
2018-12-13 10:58:22,36.86,8, , , , 
2018-12-13 11:08:22,37.01,7, , , , 
2018-12-13 11:18:22,36.94,8, , , , 
2018-12-13 11:28:22,36.94,15, , , , 
2018-12-13 11:38:22,36.94,14, , , , 
2018-12-13 11:48:22,37.01,8, , , , 
2018-12-13 11:58:22,36.94,9, , , , 
2018-12-13 12:08:22,36.94,9, , , , 
2018-12-13 12:18:22,36.94,11, , , , 
2018-12-13 12:28:22,36.94,11, , , , 
2018-12-13 12:38:22,36.94,13, , , , 
2018-12-13 12:48:22,36.94,8, , , , 
2018-12-13 12:58:22,36.94,11, , , , 
2018-12-13 13:08:22,37.01,14, , , , 
2018-12-13 13:18:22,36.94,16, , , , 
2018-12-13 13:28:22,36.94,9, , , , 
2018-12-13 13:38:22,37.01,7, , , , 
2018-12-13 13:48:22,36.86,12, , , , 
2018-12-13 13:58:22,36.94,9, , , , 
2018-12-13 14:08:22,36.94,6, , , , 
2018-12-13 14:18:22,36.94,6, , , , 
2018-12-13 14:28:22,36.94,5, , , , 
2018-12-13 14:38:22,36.94,4, , , , 
2018-12-13 14:48:22,36.94,2, , , , 
2018-12-13 14:58:22,36.94,3, , , , 
2018-12-13 15:08:22,36.94,2, , , , 
2018-12-13 15:18:22,36.86,1, , , , 
2018-12-13 15:28:22,36.94,1, , , , 
2018-12-13 15:38:22,36.86,1, , , , 
2018-12-13 15:48:22,36.86,0, , , , 
2018-12-13 15:58:22,36.86,0, , , , 
2018-12-13 16:08:22,36.94,0, , , , 
2018-12-13 16:18:22,36.94,0, , , , 
2018-12-13 16:28:22,36.94,0, , , , 
2018-12-13 16:38:22,37.01,0, , , , 
2018-12-13 16:48:22,36.86,0, , , , 
2018-12-13 16:58:22,36.94,0, , , , 
2018-12-13 17:08:22,36.94,0, , , , 
2018-12-13 17:18:22,36.94,0, , , , 
2018-12-13 17:28:22,36.94,0, , , , 
2018-12-13 17:38:22,36.86,0, , , , 
2018-12-13 17:48:22,36.86,0, , , , 
2018-12-13 17:58:22,36.86,0, , , , 
2018-12-13 18:08:22,36.86,0, , , , 
2018-12-13 18:18:22,36.94,0, , , , 
2018-12-13 18:28:22,36.86,0, , , , 
2018-12-13 18:38:22,36.94,0, , , , 
2018-12-13 18:48:22,36.86,0, , , , 
2018-12-13 18:58:22,36.86,0, , , , 
