Serial Number:20472263 --

"Date Time, GMT -0500","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2020-05-25 22:17:33,46.28,0, , , , 
2020-05-25 22:27:33,46.28,0, , , , 
2020-05-25 22:37:33,46.13,0, , , , 
2020-05-25 22:47:33,46.05,0, , , , 
2020-05-25 22:57:33,46.20,0, , , , 
2020-05-25 23:07:33,46.20,0, , , , 
2020-05-25 23:17:33,46.28,0, , , , 
2020-05-25 23:27:33,46.20,0, , , , 
2020-05-25 23:37:33,46.20,0, , , , 
2020-05-25 23:47:33,46.20,0, , , , 
2020-05-25 23:57:33,46.20,0, , , , 
2020-05-26 00:07:33,46.13,0, , , , 
2020-05-26 00:17:33,46.05,0, , , , 
2020-05-26 00:27:33,46.20,0, , , , 
2020-05-26 00:37:33,46.28,0, , , , 
2020-05-26 00:47:33,46.20,0, , , , 
2020-05-26 00:57:33,46.20,0, , , , 
2020-05-26 01:07:33,46.13,0, , , , 
2020-05-26 01:17:33,46.13,0, , , , 
2020-05-26 01:27:33,46.20,0, , , , 
2020-05-26 01:37:33,46.28,0, , , , 
2020-05-26 01:47:33,46.28,0, , , , 
2020-05-26 01:57:33,46.28,0, , , , 
2020-05-26 02:07:33,46.20,0, , , , 
2020-05-26 02:17:33,46.20,0, , , , 
2020-05-26 02:27:33,46.20,0, , , , 
2020-05-26 02:37:33,46.20,0, , , , 
2020-05-26 02:47:33,46.20,0, , , , 
2020-05-26 02:57:33,46.36,0, , , , 
2020-05-26 03:07:33,46.28,0, , , , 
2020-05-26 03:17:33,46.28,0, , , , 
2020-05-26 03:27:33,46.20,0, , , , 
2020-05-26 03:37:33,46.20,0, , , , 
2020-05-26 03:47:33,46.36,0, , , , 
2020-05-26 03:57:33,46.20,0, , , , 
2020-05-26 04:07:33,46.20,0, , , , 
2020-05-26 04:17:33,46.28,0, , , , 
2020-05-26 04:27:33,46.28,0, , , , 
2020-05-26 04:37:33,46.36,0, , , , 
2020-05-26 04:47:33,46.28,0, , , , 
2020-05-26 04:57:33,46.28,0, , , , 
2020-05-26 05:07:33,46.20,0, , , , 
2020-05-26 05:17:33,46.28,0, , , , 
2020-05-26 05:27:33,46.28,0, , , , 
2020-05-26 05:37:33,46.20,0, , , , 
2020-05-26 05:47:33,46.36,1, , , , 
2020-05-26 05:57:33,46.28,1, , , , 
2020-05-26 06:07:33,46.28,2, , , , 
2020-05-26 06:17:33,46.28,3, , , , 
2020-05-26 06:27:33,46.28,5, , , , 
2020-05-26 06:37:33,46.28,5, , , , 
2020-05-26 06:47:33,46.20,4, , , , 
2020-05-26 06:57:33,46.28,5, , , , 
2020-05-26 07:07:33,46.20,8, , , , 
2020-05-26 07:17:33,46.28,9, , , , 
2020-05-26 07:27:33,46.28,5, , , , 
2020-05-26 07:37:33,46.20,7, , , , 
2020-05-26 07:47:33,46.20,7, , , , 
2020-05-26 07:57:33,46.36,9, , , , 
2020-05-26 08:07:33,46.28,12, , , , 
2020-05-26 08:17:33,46.28,22, , , , 
2020-05-26 08:27:33,46.20,19, , , , 
2020-05-26 08:37:33,46.20,23, , , , 
2020-05-26 08:47:33,46.28,25, , , , 
2020-05-26 08:57:33,46.36,25, , , , 
2020-05-26 09:07:33,46.28,28, , , , 
2020-05-26 09:17:33,46.13,28, , , , 
2020-05-26 09:27:33,46.13,28, , , , 
2020-05-26 09:37:33,46.44,33, , , , 
2020-05-26 09:47:33,46.20,34, , , , 
2020-05-26 09:57:33,46.36,36, , , , 
2020-05-26 10:07:33,46.13,37, , , , 
2020-05-26 10:17:33,46.59,37, , , , 
2020-05-26 10:27:33,46.59,46, , , , 
2020-05-26 10:37:33,46.13,29, , , , 
2020-05-26 10:47:33,46.59,21, , , , 
2020-05-26 10:57:33,45.59,28, , , , 
2020-05-26 11:07:33,46.28,56, , , , 
2020-05-26 11:17:33,46.20,11, , , , 
2020-05-26 11:27:33,45.97,18, , , , 
2020-05-26 11:37:33,46.59,40, , , , 
2020-05-26 11:47:33,46.51,47, , , , 
2020-05-26 11:57:33,46.74,15, , , , 
2020-05-26 12:07:33,46.13,32, , , , 
2020-05-26 12:17:33,45.66,10, , , , 
2020-05-26 12:27:33,46.13,20, , , , 
2020-05-26 12:37:33,46.44,50, , , , 
2020-05-26 12:47:33,46.98,52, , , , 
2020-05-26 12:57:33,46.28,5, , , , 
