filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,7200_signal_strength_mean,co2_mean,h2o_mean,7700_signal_strength_mean,airtemp
TOA5_TroutBog_ts_data_2020_05_22_0730.dat,2020-05-22,8:00:00,143.333,1,18000,18000,0.00368,0,10.44336199,0,19.9460195,0,0.394343645,0,0.449812313,0,0.000126,0,0.824640445,0.939258291,-0.26612517,0.0212,0.000395,-9999,-9999,5.86E-14,-9999,420.4217286,426.948438,0.3,1,-9999,15.28687959,15.52419611,0.3,1,0.0822,1.958588197,1.988993704,0.4,0,289.5060352,289.7616889,95963.97773,1.14711555,1013.843696,0.0251,0.0291,0.011,1467.383277,1884.777398,0.00957,77.85446062,417.3941209,285.8484839,0.571262619,-0.189490738,0.00392,0.601882971,-1.65E-14,7.13E-16,0.601882971,1.962233358,159.3509473,341.6490527,0.373454858,-9999,0.0566,0.0705,-1.472340106,-1.018786348,0.523581259,0.158637957,1,8.314430904,4,7,11,16,26,57,0.00362,1.015696,11.27234331,1.02440677,16.81371921,1.186294314,0.331182499,1.190714022,0.379174298,1.186294314,-0.00335,1.376798386,800000009,800000009,800000009,800000009,800000009,801000009,899999999,899999999,89999,89999,89,89,11,23,2,18,7,1,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0478,0.0843,0.00889,0.0553,0.244122288,0.0648,4.98E-08,0.00969,0.00844,0.00967,-3.35E-06,0,16.71981862,607.9428175,15.46072466,16.6116889
TOA5_TroutBog_ts_data_2020_05_22_0800.dat,2020-05-22,8:30:00,143.354,1,18000,18000,0.00259,1,12.27076154,0,26.5055528,0,0.81212722,0,0.598015558,0,-0.00154,0,0.46376434,0.153545707,-0.0207,0.00346,0.000164,-9999,-9999,1.60E-13,-9999,419.7980372,426.3603229,0.3,1,-9999,15.39140798,15.63200657,0.3,1,0.0822,1.963524858,1.994218691,0.9,0,289.7767724,290.2409646,95968.57296,1.145230623,1013.912044,0.0251,0.0388,0.011,1477.487674,1942.975876,0.00963,76.04251249,465.4882029,285.9532299,0.502258963,-0.182744011,0.00366,0.5344837,3.54E-14,1.94E-15,0.5344837,1.860476475,160.9936233,340.0063767,0.392211366,-9999,0.0476,0.122817076,-0.743045691,-2.01871839,0.462950599,0.222221459,1,6.941872356,3,5,9,13,21,45,0.00255,1.016704551,13.39889206,1.025062792,22.36243002,1.185271582,0.683118283,1.188853,0.504538847,1.185271582,-0.00538,1.378390245,800000009,800000009,800000009,800000019,800000019,800000019,899999999,899999999,89999,89999,89,89,13,2,1,18,3,2,0,0,1,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.084,0.14832133,0.0133,0.0656,0.297755656,0.0686,4.20E-08,0.0115,0.0174,0.0129,-5.38E-06,0,16.65259273,610.5438732,16.23363833,17.0909646
TOA5_TroutBog_ts_data_2020_05_22_0830.dat,2020-05-22,9:00:00,143.374,1,18000,18000,0.00187,1,7.142649933,0,20.40060028,0,0.490372443,1,0.460309124,0,0.00106,0,0.0717,-0.0571,-0.045,-0.00129,0.000146,-9999,-9999,-1.29E-13,-9999,418.4411281,424.9654315,0.3,1,-9999,15.35255076,15.59192661,0.3,1,0.0824,1.967918056,1.99860169,0.1,0,289.6212117,290.3150906,95952.32439,1.144761279,1013.891653,0.0252,0.0298,0.011,1473.508078,1952.116268,0.00961,75.48259816,478.6081897,285.9120513,0.780907194,-0.205413559,-0.0128,0.807573827,-2.07E-14,-1.57E-15,0.807573827,1.696970318,155.7375013,345.2624987,-0.910585479,-9999,0.0404,0.0863,-0.781214272,-1.920087809,0.350119596,0.152415158,1,14.15383011,6,11,18,26,41,88,0.00184,1.013672838,8.06296451,1.023156512,17.12015296,1.191613201,0.409018443,1.198900566,0.386290722,1.191613201,-0.00189,1.373694718,800000009,800000009,800000009,800000009,800001009,800001109,899999999,899999999,89999,89999,89,89,2,0,0,35,12,2,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0618,0.101531455,0.00917,0.0762,0.972264432,0.0651,2.59E-08,0.00695,0.0104,0.00987,-1.89E-06,0,16.59200998,608.7557844,16.62475265,17.1650906
TOA5_TroutBog_ts_data_2020_05_22_0900.dat,2020-05-22,9:30:00,143.395,1,18000,18000,0.00865,1,13.87265058,0,33.72420099,1,-0.0789,2,0.761353656,1,-0.0031,1,0.5490199,0.0148,-0.0708,0.000335,0.000208,-9999,-9999,2.87E-13,-9999,416.2993943,422.7946512,1.2,0,-9999,15.36267537,15.60236951,0.3,1,0.0824,1.974223775,2.005026344,0.4,0,290.1001698,290.8839491,95930.89861,1.142263041,1013.908898,0.0252,0.0493,0.011,1474.150573,2023.525235,0.00961,72.85061473,549.374662,285.9187061,0.853531321,-0.219942102,0.00881,0.881457825,-6.18E-15,3.48E-15,0.881457825,1.703294815,155.4498979,345.5501021,0.572801556,-9999,0.087,0.130783639,-4.024493466,-0.372717713,0.411355945,0.13766856,1,10.4416827,5,8,14,21,35,81,0.00853,1.01318938,15.36105554,1.022886262,28.24162666,1.194130968,-0.0656,1.202532588,0.637579693,1.194130968,-0.00735,1.372993483,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0836,0.164703948,0.0132,0.0745,0.626213508,0.11822685,4.56E-08,0.0133,-0.00168,0.0163,-7.35E-06,0,16.46719477,607.6790342,17.12066539,17.7339491
TOA5_TroutBog_ts_data_2020_05_22_0930.dat,2020-05-22,10:00:00,143.416,1,18000,18000,0.00435,1,12.02276719,1,28.58370808,1,-0.549664578,1,0.645725428,1,-0.00115,1,0.653993437,-0.200995677,-0.0346,-0.00454,-0.000145,-9999,-9999,8.27E-14,-9999,415.2509991,421.6709247,0.3,1,-9999,15.22496626,15.46034956,0.3,1,0.082,1.969815757,2.000269797,-0.7,0,290.5426108,291.5632905,95912.99598,1.139448577,1013.845729,0.0253,0.0418,0.0109,1460.66383,2111.794119,0.00953,69.16696171,651.1302892,285.7784757,0.728528639,-0.188240228,0.00626,0.752480901,-2.36E-14,1.01E-15,0.752480901,2.517524051,155.4874611,345.5125389,0.476405332,-9999,0.0618,0.236373999,-1.663409104,-0.901762529,0.420616078,0.168414652,1,10.32227572,5,8,13,20,32,70,0.00429,1.014101419,13.28134346,1.023409036,24.02152274,1.189920738,-0.459431295,1.196402126,0.542662555,1.189920738,-0.00514,1.374333587,800000009,800000009,800000009,800000019,800000019,800101119,899999999,899999999,89999,89999,89,89,5,0,3,12,4,5,0,0,2,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.167481943,0.282261542,0.023,0.113154029,0.464778724,0.115878879,3.32E-08,0.0115,-0.0118,0.0139,-5.14E-06,0,16.37235979,600.2840169,17.79437127,18.4132905
TOA5_TroutBog_ts_data_2020_05_22_1000.dat,2020-05-22,10:30:00,143.437,1,17988,17988,0.00592,1,3.116658218,1,21.76014841,0,0.315775329,0,0.49207936,0,0.000218,1,1.015689624,-0.319123773,-0.0608,-0.00722,4.08E-05,-9999,-9999,-5.90E-14,-9999,413.3991409,419.6968061,0.3,1,-9999,15.00527321,15.23386146,0.3,1,0.0817,1.971057985,2.00108481,-0.4,0,290.9727674,292.6223479,95899.1817,1.135256017,1013.745482,0.0254,0.0319,0.0107,1439.379417,2256.131967,0.00939,63.79854714,816.7525506,285.5548331,0.631760816,-0.194008823,-0.00703,0.660916484,-5.53E-15,-7.22E-16,0.660916484,2.646314779,158.0713141,342.9286859,-0.609609851,-9999,0.0722,0.176696927,-10.23352771,-0.14657702,0.143227802,0.0375,1,10.5852281,5,9,15,23,39,100,0.00583,1.014981951,4.18711547,1.023951701,18.32401781,1.187520588,0.26475215,1.192720547,0.414375434,1.187520588,-0.00164,1.375684953,800000009,800000009,800000009,800000009,800010009,810111109,899999999,899999999,89999,89999,89,89,7,4,2,32,9,16,0,0,0,0,0,0,0,0,0,17988,17988,0,0,17988,17988,17988,0,0.147509746,0.187485715,0.0184,0.158560946,0.76346351,0.0749,6.00E-08,0.00364,0.00682,0.0107,-1.64E-06,0,16.21423565,588.5300124,19.3967135,19.4723479
TOA5_TroutBog_ts_data_2020_05_22_1030.dat,2020-05-22,11:00:00,143.458,1,18000,18000,0.0405,0,29.17822312,0,47.60112961,0,0.940976655,1,1.077292815,0,0.000173,1,0.782299482,-0.10428221,-0.0133,-0.00236,-0.000139,-9999,-9999,-3.69E-13,-9999,412.9917736,419.2525676,0.3,1,-9999,14.93322769,15.1596096,0.3,1,0.0812,1.966814162,1.996630297,-0.5,0,291.845339,293.4402954,95902.69007,1.132163992,1013.723554,0.0254,0.0698,0.0106,1432.520863,2373.448211,0.00934,60.35610366,940.9273487,285.482148,-0.0114,-0.0765,0.0104,0.078,-1.38E-14,-4.55E-15,0.078,2.692766008,239.5166105,261.4833895,7.654774125,-9999,0.18906393,0.39488762,-19.62724561,-0.0764,0.612973334,0.134468724,1,0.0159,1,-9999,-9999,-9999,-9999,-9999,0.0382,1.06072767,30.19280698,1.054998357,38.86984023,1.224628898,0.768317118,1.224724314,0.879689199,1.224628898,-0.00862,1.454311987,800000009,800000009,800000009,800000019,800010019,800010119,899999999,899999999,89999,89999,89,89,1,7,1,45,15,9,0,0,10,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.324521104,0.424815854,0.0404,0.198450088,0.354002694,0.126315305,6.81E-08,0.0263,0.0198,0.0227,-8.62E-06,0,16.13690277,583.4850307,21.61094238,20.2902954
TOA5_TroutBog_ts_data_2020_05_22_1100.dat,2020-05-22,11:30:00,143.479,1,18000,18000,0.0431,1,21.94055428,1,43.37612336,1,-0.172644391,2,0.982060296,1,-0.000117,1,0.388789453,0.0368,-0.02,0.000833,-8.00E-06,-9999,-9999,2.01E-13,-9999,412.3803501,418.6426927,0.8,0,-9999,14.95868128,15.18584144,0.3,1,0.081,1.966569536,1.996433549,0.8,0,292.3780156,293.8473821,95897.40224,1.130522248,1013.747154,0.0255,0.0636,0.0106,1434.883464,2433.799632,0.00936,58.9565158,998.9161673,285.5072207,0.438609402,-0.170810225,-0.0146,0.470923373,-1.32E-14,2.48E-15,0.470923373,3.405178718,162.2777221,338.7222779,-1.782125909,-9999,0.195269425,0.561822998,-28.75650592,-0.0522,0.505821004,0.098,1,1.130401717,1,1,2,3,5,14,0.0423,1.017915554,23.75874253,1.025862281,36.61168981,1.184761577,-0.145371086,1.187611615,0.828909643,1.184761577,-0.00738,1.380321624,800000009,800000009,800000009,800000009,800000009,800011119,899999999,899999999,89999,89999,89,89,2,2,3,39,61,26,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.628997756,0.455477591,0.0392,0.13838627,0.202524858,0.11631367,3.89E-08,0.0207,-0.00376,0.0214,-7.38E-06,0,16.09741166,583.9008536,22.38462979,20.6973821
TOA5_TroutBog_ts_data_2020_05_22_1130.dat,2020-05-22,12:00:00,143.499,1,18000,18000,0.0373,0,20.58432927,0,51.64019023,0,-0.379336021,0,1.169836636,0,0.000736,0,0.567113918,0.0716,-0.0333,0.00162,-0.000114,-9999,-9999,6.75E-14,-9999,411.361538,417.6294854,0.2,0,-9999,15.00839295,15.23707699,0.3,1,0.0806,1.963068655,1.992980084,0.6,0,292.9714264,294.4424727,95881.65255,1.128030755,1013.788846,0.0255,0.0758,0.0106,1439.415522,2524.437508,0.00939,57.01925746,1085.021986,285.555215,0.206119762,-0.0223,-0.0248,0.208801659,-1.05E-14,8.37E-16,0.208801659,2.885316732,147.1876879,353.8123121,-6.812094114,-9999,0.181962354,0.285281447,-24.79976714,-0.0605,0.39861064,0.0989,1,0.219756779,1,1,2,243,-9999,-9999,0.0363,1.030031418,22.69398946,1.034021959,43.31278849,1.192261963,-0.318000054,1.192880367,0.98119094,1.192261963,-0.0067,1.400124429,800000009,800000009,800000009,800000009,800010009,801010109,899999999,899999999,89999,89999,89,89,6,6,1,59,22,33,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.240270778,0.292487961,0.0378,0.127394695,0.305416131,0.157954362,5.02E-08,0.0198,-0.00824,0.0254,-6.70E-06,0,16.03091136,584.8708699,23.03704954,21.2924727
TOA5_TroutBog_ts_data_2020_05_22_1200.dat,2020-05-22,12:30:00,143.52,1,18000,18000,0.0175,0,18.76468271,0,42.08498409,0,-0.408530398,0,0.953494017,0,0.000918,0,0.121085213,0.175271137,-0.0376,0.00397,-0.000202,-9999,-9999,-1.00E-14,-9999,410.2086217,416.5104786,0.5,0,-9999,15.1301281,15.36256569,0.3,1,0.0803,1.956875135,1.986937758,-1,0,293.4774954,294.5696039,95865.95281,1.127307101,1013.859923,0.0255,0.0618,0.0107,1450.853219,2544.178909,0.00947,57.02638338,1093.32569,285.675751,-0.137764586,-0.00214,-0.0152,0.138621755,1.23E-14,-1.25E-16,0.138621755,2.21148978,320.1094014,180.8905986,-6.312726332,-9999,0.124768422,0.178786681,-8.76944434,-0.171048466,0.445875961,0.131588017,1,0.19832001,1,1,2,-9999,-9999,-9999,0.0169,1.040075832,20.29511882,1.040840803,35.00570887,1.20223202,-0.339730017,1.202514874,0.793103162,1.20223202,-0.00559,1.417185111,800000009,800000009,800000009,800000009,800010009,800010109,899999999,899999999,89999,89999,89,89,4,9,4,52,44,7,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.164309745,0.173836157,0.0194,0.148422447,0.158136318,0.234990497,4.23E-08,0.0178,-0.00881,0.0206,-5.59E-06,0,15.98882426,589.7259222,23.51763089,21.4196039
TOA5_TroutBog_ts_data_2020_05_22_1230.dat,2020-05-22,13:00:00,143.541,1,18000,18000,0.00812,1,21.005319,0,40.65406706,0,-1.210472156,0,0.921368408,0,0.000405,0,0.31354259,0.376417412,-0.048,0.00853,-8.71E-05,-9999,-9999,2.43E-13,-9999,408.7343892,415.1239605,0.3,1,-9999,15.39195964,15.63257562,0.3,1,0.0801,1.954201102,1.984750299,0.6,0,293.8352823,294.8991703,95860.98308,1.125876776,1014.014247,0.0256,0.0597,0.0108,1475.884167,2595.984935,0.00963,56.85257057,1120.100768,285.9366495,-0.0244,0.170605962,-0.00631,0.172454154,9.82E-15,3.03E-15,0.172454154,3.02621492,42.86868264,98.13131736,-2.097864866,-9999,0.0849,0.379584078,-2.469866439,-0.607320289,0.51668432,0.21666834,1,0.652356526,1,1,1,2,3,27,0.00785,1.034312399,22.47657347,1.036923216,33.98090693,1.196379695,-1.011416474,1.196808819,0.770130429,1.196379695,-0.00645,1.407322318,800000009,800000009,800000009,800000009,800010009,800011119,899999999,899999999,89999,89999,89,89,0,8,2,32,0,8,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.332480013,0.391998639,0.0347,0.118420828,0.606986653,0.202775783,4.72E-08,0.0197,-0.0263,0.02,-6.45E-06,0,15.90601744,598.9715415,23.57051794,21.7491703
TOA5_TroutBog_ts_data_2020_05_22_1300.dat,2020-05-22,13:30:00,143.562,1,18000,18000,0.0186,1,5.516362216,1,33.52815906,1,0.0915,1,0.759612348,1,0.000732,1,-0.333083942,0.0569,-0.0153,0.00129,-2.18E-05,-9999,-9999,1.27E-13,-9999,408.2639677,414.6628418,0.9,0,-9999,15.43151086,15.67337471,0.3,1,0.0802,1.953532328,1.984150772,0.5,0,293.5942665,294.5493833,95834.83257,1.12688934,1014.028097,0.0256,0.0492,0.0109,1479.272952,2541.029973,0.00966,58.21548615,1061.757021,285.9716712,0.272617444,-0.188465851,-0.0199,0.332019056,2.66E-14,1.59E-15,0.332019056,2.063048272,175.6568749,325.3431251,-3.440481917,-9999,0.128357907,0.223100369,-32.47401103,-0.0462,0.164529231,0.0376,1,1.300710398,1,1,2,3,6,16,0.0182,1.022094608,7.15038015,1.028661394,28.27183978,1.185920666,0.077,1.187412222,0.640525433,1.185920666,-0.00235,1.387060647,800000009,800000009,800000009,800000009,800010009,800010109,899999999,899999999,89999,89999,89,89,2,0,1,43,21,18,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.207741191,0.219733133,0.0187,0.0408,0.418839657,0.231920303,1.67E-08,0.00626,0.002,0.0166,-2.35E-06,0,15.92277179,601.8305748,23.52936363,21.3993833
TOA5_TroutBog_ts_data_2020_05_22_1330.dat,2020-05-22,14:00:00,143.583,1,18000,18000,0.00686,1,9.880816365,0,37.18434021,0,0.193071872,0,0.842579338,0,-0.000566,0,0.154926179,0.204631358,-0.0109,0.00464,1.61E-05,-9999,-9999,5.45E-14,-9999,407.928782,414.3822857,0.3,1,-9999,15.57379245,15.82017253,0.3,1,0.0802,1.954025632,1.984938655,0.5,0,293.7277586,294.7121863,95821.63052,1.126050737,1014.111587,0.0256,0.0546,0.011,1492.706481,2566.480066,0.00975,58.16162381,1073.773585,286.1098106,0.322657535,-0.0137,-0.00856,0.323062199,-2.76E-14,6.80E-16,0.323062199,2.579590834,143.4332909,357.5667091,-1.518625171,-9999,0.0781,0.201532874,-4.076731285,-0.367941837,0.265725203,0.110852188,1,2.67898496,1,2,4,6,10,24,0.00671,1.022479982,11.60535627,1.028920858,31.34873359,1.186151272,0.162577523,1.187568054,0.710347287,1.186151272,-0.00452,1.38768972,800000009,800000009,800000009,800000009,800000009,811100109,899999999,899999999,89999,89999,89,89,12,0,0,32,21,13,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.144632519,0.241303128,0.0171,0.099,0.483437176,0.255111183,3.67E-08,0.0102,0.00422,0.0185,-4.52E-06,0,15.90512401,607.2106789,23.54040238,21.5621863
TOA5_TroutBog_ts_data_2020_05_22_1400.dat,2020-05-22,14:30:00,143.604,1,18000,18000,0.0117,0,4.383802131,0,40.36884122,0,-0.0889,2,0.914758108,0,0.000426,0,0.021,-0.0877,0.0492,-0.00199,2.69E-05,-9999,-9999,-5.75E-14,-9999,409.4392839,415.8909226,0.3,0,-9999,15.5128143,15.75725365,0.3,1,0.0802,1.954852006,1.985655105,0.7,0,293.8664003,294.7342169,95813.07403,1.125892137,1014.077938,0.0256,0.0593,0.0109,1486.729117,2569.941048,0.00971,57.85070901,1083.211931,286.0484799,0.417744843,-0.201665957,-0.0122,0.464034229,-3.40E-14,-7.17E-16,0.464034229,1.571045142,166.7688863,334.2311137,-1.501544819,-9999,0.10194488,0.181927578,-20.46933041,-0.0733,0.108593707,0.0377,1,3.691047291,2,3,6,9,16,45,0.0115,1.018066224,6.419261669,1.02596233,34.07408442,1.184737372,-0.0749,1.187511923,0.772118893,1.184737372,-0.00266,1.380561661,800000009,800000009,800000009,800000019,800100019,800110119,899999999,899999999,89999,89999,89,89,7,5,5,13,14,9,1,0,211,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.146706084,0.201287517,0.0159,0.097,0.531753336,0.261342269,1.92E-08,0.00562,-0.00195,0.0201,-2.66E-06,0,15.96676954,604.9291669,23.33966351,21.5842169
TOA5_TroutBog_ts_data_2020_05_22_1500.dat,2020-05-22,15:30:00,143.645,1,18000,18000,0.00383,1,7.079589971,0,25.12884527,0,-0.168560115,1,0.569118509,0,-0.000138,0,-0.732319495,0.515551666,0.0363,0.0117,0.000272,-9999,-9999,-2.79E-13,-9999,411.6189301,418.2395305,0.3,1,-9999,15.82968593,16.08429528,0.3,1,0.0809,1.967343883,1.998987223,1,0,293.1299115,294.1872898,95783.30938,1.127498975,1014.242764,0.0255,0.0369,0.0112,1516.626415,2485.215611,0.00991,61.02594914,968.5891962,286.3530991,0.484140367,-0.206598481,-0.0198,0.526752139,2.77E-14,-3.45E-15,0.526752139,1.342245745,164.109523,336.890477,-2.156797043,-9999,0.0583,0.0762,-2.369797553,-0.632965461,0.281731607,0.106194899,1,7.772588301,3,6,10,15,25,57,0.00377,1.016836686,8.25967558,1.025149421,21.20247991,1.185184251,-0.141805228,1.188673485,0.480194121,1.185184251,-0.00301,1.378601524,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,2,0,31,0,11,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0753,0.0706,0.00651,0.0883,0.653442649,0.27535147,2.10E-08,0.00722,-0.00368,0.0125,-3.01E-06,0,16.08480607,618.5643024,23.47862842,21.0372898
TOA5_TroutBog_ts_data_2020_05_22_1530.dat,2020-05-22,16:00:00,143.666,1,18000,18000,0.0196,0,9.489667939,0,41.41063667,0,1.934436464,1,0.937866826,0,0.000831,0,-0.00207,0.00165,-0.0377,3.74E-05,-0.000106,-9999,-9999,-5.78E-13,-9999,410.4624425,417.0649273,0.3,1,-9999,15.83083198,16.08547849,0.3,1,0.0808,1.964101273,1.995694781,0.2,0,293.7504807,294.1851208,95771.06803,1.127362698,1014.243336,0.0255,0.0608,0.0112,1516.542374,2484.884517,0.00991,61.03069835,968.3421429,286.3522502,0.259316983,-0.00335,-0.0115,0.259591354,3.31E-14,-7.15E-15,0.259591354,3.229223029,141.7391201,359.2608799,-2.528772694,-9999,0.131709419,0.343384924,-20.38638076,-0.0736,0.229160156,0.063,1,0.74195231,1,1,1,2,4,17,0.0191,1.025915389,11.42031365,1.031238336,34.8384449,1.188647679,1.626145101,1.189584166,0.789020029,1.188647679,-0.00359,1.393306317,800000009,800000009,800000009,800000009,800000009,800110109,899999999,899999999,89999,89999,89,89,14,6,2,50,0,18,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.287436949,0.369368948,0.03,0.0378,2.812816611,0.182484052,1.56E-08,0.00999,0.0422,0.0205,-3.59E-06,0,16.04716404,618.896924,23.34256778,21.0351208
TOA5_TroutBog_ts_data_2020_05_22_1600.dat,2020-05-22,16:30:00,143.687,1,18000,18000,0.0224,1,10.74052063,0,37.69890492,0,0.971725836,0,0.854102583,0,0.00258,1,0.344316446,0.00466,-0.0568,0.000106,-4.19E-05,-9999,-9999,-1.85E-13,-9999,408.7189025,415.2947097,0.3,1,-9999,15.83407418,16.08882584,0.3,1,0.0806,1.962814856,1.994394243,-0.2,0,293.9751877,294.5469865,95752.49526,1.125757929,1014.25348,0.0256,0.0553,0.0112,1516.558804,2540.656955,0.00991,59.69160069,1024.09815,286.3524162,0.26908742,-0.0323,-0.0093,0.271177628,1.74E-14,-2.30E-15,0.271177628,3.415513381,147.8433409,353.1566591,-1.964492211,-9999,0.140905529,0.530845215,-22.0517511,-0.068,0.284902722,0.0668,1,0.705937814,1,1,1,2,4,21,0.0218,1.025177011,12.45309509,1.030739729,31.73154378,1.1880577,0.817211435,1.189075182,0.718906652,1.1880577,-0.00238,1.392093496,800000009,800000009,800000009,800000009,800000009,800000109,899999999,899999999,89999,89999,89,89,3,6,2,31,10,17,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.516553088,0.504612771,0.0405,0.0724,0.355460461,0.181720603,2.24E-08,0.0109,0.0212,0.0187,-2.38E-06,0,15.93572695,617.3571973,23.34005919,21.3969865
TOA5_TroutBog_ts_data_2020_05_22_1630.dat,2020-05-22,17:00:00,143.708,1,18000,18000,0.0334,0,11.7527321,0,42.0379906,0,0.0874,2,0.953267712,0,0.000167,0,0.883470988,-0.270103646,0.00156,-0.00612,4.51E-05,-9999,-9999,2.49E-13,-9999,408.7668027,415.2638042,0.3,1,-9999,15.64547985,15.89415148,0.3,1,0.0803,1.96420474,1.995424107,0.2,0,294.3785966,295.478558,95739.68652,1.122139072,1014.16983,0.0257,0.0618,0.011,1498.295131,2689.299604,0.00979,55.7132098,1191.004473,286.1669579,0.346546201,-0.0352,-0.0145,0.348631023,-3.50E-15,3.10E-15,0.348631023,2.693458094,146.7980743,354.2019257,-2.38820719,-9999,0.172569953,0.382228889,-37.01645901,-0.0405,0.279574069,0.0598,1,0.782964968,1,1,1,2,4,17,0.0327,1.021428874,13.70482729,1.028213668,35.45842967,1.185557031,0.0736,1.187191673,0.804067361,1.185557031,-0.00467,1.38598029,800000009,800000009,800000009,800000009,800000009,800010119,899999999,899999999,89999,89999,89,89,0,12,3,59,4,21,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.356354833,0.372647843,0.0355,0.0653,0.370227521,0.283184057,3.08E-08,0.012,0.00192,0.021,-4.67E-06,0,15.8654621,607.2542733,23.61644525,22.328558
TOA5_TroutBog_ts_data_2020_05_23_0700.dat,2020-05-23,7:30:00,144.312,1,16992,16992,0.00405,0,12.05743632,0,19.01812438,0,0.00928,2,0.428953196,0,-0.000124,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.93E-14,-9999,429.3214102,436.4779359,0.3,1,-9999,16.39607663,16.66938922,0.5,0,0.0839,2.00156388,2.034928727,0.9,0,289.5930614,289.9221551,95777.61154,1.143771416,1014.471527,0.0252,0.0278,0.0117,1570.798295,1904.090217,0.0103,82.4960016,333.2919211,286.8918403,0.481544885,-0.140854858,0.0102,0.501827077,8.47E-15,-7.06E-16,0.501827077,1.20418275,157.3045246,343.6954754,1.169172185,-9999,0.0595,0.0679,-1.482156221,-1.012039068,0.633997132,0.174534627,1,6.11055171,3,5,8,12,19,43,0.00399,1.017289381,12.80261654,1.025447677,16.04976003,1.184947584,0.00781,1.188145536,0.362001832,1.184947584,-0.00396,1.3793209,800000009,800000009,800000009,800000019,800001019,800001019,899999999,899999999,89999,89999,89,89,0,0,0,22,26,5,0,0,3,0,0,0,0,0,0,16992,16992,0,0,16992,16992,16992,0,0.0471,0.0811,0.0076,0.0482,2.775385719,0.0488,2.54E-08,0.011,2.00E-04,0.00926,-3.96E-06,0,17.06140001,651.5921374,14.99666401,16.7721551
