Serial Number:20472265 --

"Date Time, GMT -0500","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","Button Up","EOF"
2020-08-20 13:55:51,75.86,816, , , , 
2020-08-20 14:05:51,75.55,425, , , , 
2020-08-20 14:15:51,76.09,350, , , , 
2020-08-20 14:25:51,76.09,323, , , , 
2020-08-20 14:35:51,76.17,428, , , , 
2020-08-20 14:45:51,76.09,454, , , , 
2020-08-20 14:55:51,75.86,399, , , , 
2020-08-20 15:05:51,75.70,385, , , , 
2020-08-20 15:15:51,75.70,262, , , , 
2020-08-20 15:25:51,75.62,194, , , , 
2020-08-20 15:35:51,75.47,187, , , , 
2020-08-20 15:45:51,75.62,464, , , , 
2020-08-20 15:55:51,76.17,792, , , , 
2020-08-20 16:05:51,75.93,604, , , , 
2020-08-20 16:15:51,76.01,593, , , , 
2020-08-20 16:25:51,76.01,592, , , , 
2020-08-20 16:35:51,76.01,677, , , , 
2020-08-20 16:45:51,76.17,539, , , , 
2020-08-20 16:55:51,77.09,"1,564", , , , 
2020-08-20 17:05:51,77.17,"1,186", , , , 
2020-08-20 17:15:51,76.63,493, , , , 
2020-08-20 17:25:51,76.40,538, , , , 
2020-08-20 17:35:51,76.63,773, , , , 
2020-08-20 17:45:51,76.55,436, , , , 
2020-08-20 17:55:51,76.40,222, , , , 
2020-08-20 18:05:51,76.55,196, , , , 
2020-08-20 18:15:51,76.47,293, , , , 
2020-08-20 18:25:51,76.32,235, , , , 
2020-08-20 18:35:51,76.01,150, , , , 
2020-08-20 18:45:51,75.86,117, , , , 
2020-08-20 18:55:51,75.93,122, , , , 
2020-08-20 19:05:51,75.93,93, , , , 
2020-08-20 19:15:51,75.70,66, , , , 
2020-08-20 19:25:51,75.78,81, , , , 
2020-08-20 19:35:51,75.86,48, , , , 
2020-08-20 19:45:51,75.78,27, , , , 
2020-08-20 19:55:51,75.55,12, , , , 
2020-08-20 20:05:51,75.62,3, , , , 
2020-08-20 20:15:51,75.47,1, , , , 
2020-08-20 20:25:51,75.47,0, , , , 
2020-08-20 20:35:51,75.39,0, , , , 
2020-08-20 20:45:51,75.16,0, , , , 
2020-08-20 20:55:51,75.08,0, , , , 
2020-08-20 21:05:51,75.01,0, , , , 
2020-08-20 21:15:51,74.93,0, , , , 
2020-08-20 21:25:51,74.85,0, , , , 
2020-08-20 21:35:51,74.85,0, , , , 
2020-08-20 21:45:51,74.62,0, , , , 
2020-08-20 21:55:51,74.62,0, , , , 
2020-08-20 22:05:51,74.54,0, , , , 
2020-08-20 22:15:51,74.47,0, , , , 
2020-08-20 22:25:51,74.39,0, , , , 
2020-08-20 22:35:51,74.23,0, , , , 
2020-08-20 22:45:51,74.08,0, , , , 
2020-08-20 22:55:51,74.00,0, , , , 
2020-08-20 23:05:51,73.93,0, , , , 
2020-08-20 23:15:51,73.85,0, , , , 
2020-08-20 23:25:51,73.69,0, , , , 
2020-08-20 23:35:51,73.62,0, , , , 
2020-08-20 23:45:51,73.54,0, , , , 
2020-08-20 23:55:51,73.54,0, , , , 
2020-08-21 00:05:51,73.46,0, , , , 
2020-08-21 00:15:51,73.31,0, , , , 
2020-08-21 00:25:51,73.23,0, , , , 
2020-08-21 00:35:51,73.23,0, , , , 
2020-08-21 00:45:51,73.08,0, , , , 
2020-08-21 00:55:51,72.92,0, , , , 
2020-08-21 01:05:51,73.15,0, , , , 
2020-08-21 01:15:51,72.92,0, , , , 
2020-08-21 01:25:51,72.92,0, , , , 
2020-08-21 01:35:51,72.84,0, , , , 
2020-08-21 01:45:51,72.77,0, , , , 
2020-08-21 01:55:51,72.77,0, , , , 
2020-08-21 02:05:51,72.77,0, , , , 
2020-08-21 02:15:51,72.69,0, , , , 
2020-08-21 02:25:51,72.61,0, , , , 
2020-08-21 02:35:51,72.61,0, , , , 
2020-08-21 02:45:51,72.54,0, , , , 
2020-08-21 02:55:51,72.54,0, , , , 
2020-08-21 03:05:51,72.46,0, , , , 
2020-08-21 03:15:51,72.46,0, , , , 
2020-08-21 03:25:51,72.38,0, , , , 
2020-08-21 03:35:51,72.38,0, , , , 
2020-08-21 03:45:51,72.23,0, , , , 
2020-08-21 03:55:51,72.23,0, , , , 
2020-08-21 04:05:51,72.15,0, , , , 
2020-08-21 04:15:51,72.15,0, , , , 
2020-08-21 04:25:51,72.07,0, , , , 
2020-08-21 04:35:51,72.07,0, , , , 
2020-08-21 04:45:51,72.00,0, , , , 
2020-08-21 04:55:51,71.84,0, , , , 
2020-08-21 05:05:51,71.84,0, , , , 
2020-08-21 05:15:51,71.84,0, , , , 
2020-08-21 05:25:51,71.69,0, , , , 
2020-08-21 05:35:51,71.61,0, , , , 
2020-08-21 05:45:51,71.53,0, , , , 
2020-08-21 05:55:51,71.53,2, , , , 
2020-08-21 06:05:51,71.45,6, , , , 
2020-08-21 06:15:51,71.53,13, , , , 
2020-08-21 06:25:51,71.45,39, , , , 
2020-08-21 06:35:51,71.45,58, , , , 
2020-08-21 06:45:51,71.30,73, , , , 
2020-08-21 06:55:51,71.30,90, , , , 
2020-08-21 07:05:51,71.38,120, , , , 
2020-08-21 07:15:51,71.45,230, , , , 
2020-08-21 07:25:51,71.61,278, , , , 
2020-08-21 07:35:51,71.76,347, , , , 
2020-08-21 07:45:51,71.69,308, , , , 
2020-08-21 07:55:51,71.53,195, , , , 
2020-08-21 08:05:51,71.45,229, , , , 
2020-08-21 08:15:51,71.53,194, , , , 
2020-08-21 08:25:51,72.07,662, , , , 
2020-08-21 08:35:51,72.46,768, , , , 
2020-08-21 08:45:51,72.54,878, , , , 
2020-08-21 08:55:51,72.84,"1,005", , , , 
2020-08-21 09:05:51,73.15,"1,139", , , , 
2020-08-21 09:15:51,73.46,"1,211", , , , 
2020-08-21 09:25:51,73.69,"1,423", , , , 
2020-08-21 09:35:51,73.69,"1,564", , , , 
2020-08-21 09:45:51,74.08,"1,689", , , , 
2020-08-21 09:55:51,73.93,"1,599", , , , 
2020-08-21 10:05:51,74.08,"1,814", , , , 
2020-08-21 10:15:51,74.78,"1,958", , , , 
2020-08-21 10:25:51,75.08,"1,962", , , , 
2020-08-21 10:35:51,75.78,"1,874", , , , 
2020-08-21 10:45:51,76.17,"2,198", , , , 
2020-08-21 10:55:51,75.78,"2,237", , , , 
2020-08-21 11:05:51,76.24,"2,215", , , , 
2020-08-21 11:15:51,76.63,"2,125", , , , 
2020-08-21 11:25:51,76.86,"2,123", , , , 
2020-08-21 11:35:51,77.48,"2,461", , , , 
2020-08-21 11:45:51,78.02,"2,593", , , , 
2020-08-21 11:55:51,77.09,"2,843", , , , 
2020-08-21 12:05:51,77.32,"2,705", , , , 
2020-08-21 12:15:51,80.03,"2,959", , , , 
2020-08-21 12:25:51,80.95,"3,067", , , , 
2020-08-21 12:35:51,80.95,"2,653", , , , 
2020-08-21 12:45:51,79.79,"3,001", , , , 
2020-08-21 12:55:51,78.56,"2,151", , , , 
2020-08-21 13:05:51,79.95,886, , , , 
2020-08-21 13:15:51,79.49,"2,346", , , , 
2020-08-21 13:25:51,78.79,"1,207", , , , 
2020-08-21 13:35:51,79.56,"1,243", , , , 
2020-08-21 13:45:51,78.71,849, , , , 
2020-08-21 13:55:51,78.56,727, , , , 
2020-08-21 14:05:51,77.79,827, , , , 
2020-08-21 14:15:51,80.18,963, , , , 
2020-08-21 14:25:51,79.02,"1,566", , , , 
2020-08-21 14:35:51,79.72,978, , , , 
2020-08-21 14:45:51,81.73,"2,713", , , , 
2020-08-21 14:55:51,80.88,"2,241", , , , 
2020-08-21 15:05:51,80.95,"2,527", , , , 
2020-08-21 15:15:51,81.18,820, , , , 
2020-08-21 15:25:51,82.19,"2,618", , , , 
2020-08-21 15:35:51,81.80,"2,287", , , , 
2020-08-21 15:45:51,82.03,"2,118", , , , 
2020-08-21 15:55:51,81.18,"2,018", , , , 
2020-08-21 16:05:51,82.50,"1,756", , , , 
2020-08-21 16:15:51,83.27,"2,062", , , , 
2020-08-21 16:25:51,80.34,"1,208", , , , 
2020-08-21 16:35:51,82.11,"1,673", , , , 
2020-08-21 16:45:51,82.27,536, , , , 
2020-08-21 16:55:51,81.96,"1,463", , , , 
2020-08-21 17:05:51,81.18,"1,137", , , , 
2020-08-21 17:15:51,81.49,468, , , , 
2020-08-21 17:25:51,81.26,599, , , , 
2020-08-21 17:35:51,81.96,455, , , , 
2020-08-21 17:45:51,81.26,380, , , , 
2020-08-21 17:55:51,80.95,211, , , , 
2020-08-21 18:05:51,81.18,156, , , , 
2020-08-21 18:15:51,82.11,103, , , , 
2020-08-21 18:25:51,81.03,66, , , , 
2020-08-21 18:35:51,81.03,18, , , , 
2020-08-21 18:45:51,81.26,15, , , , 
2020-08-21 18:55:51,80.95,9, , , , 
2020-08-21 19:05:51,81.49,7, , , , 
2020-08-21 19:15:51,81.11,8, , , , 
2020-08-21 19:25:51,80.72,8, , , , 
2020-08-21 19:35:51,80.80,6, , , , 
2020-08-21 19:45:51,81.03,3, , , , 
2020-08-21 19:55:51,80.72,1, , , , 
2020-08-21 20:05:51,80.57,0, , , , 
2020-08-21 20:15:51,80.49,0, , , , 
2020-08-21 20:25:51,80.26,0, , , , 
2020-08-21 20:35:51,80.18,0, , , , 
2020-08-21 20:45:51,80.10,0, , , , 
2020-08-21 20:55:51,79.95,0, , , , 
2020-08-21 21:05:51,79.64,0, , , , 
2020-08-21 21:15:51,79.41,0, , , , 
2020-08-21 21:25:51,79.25,0, , , , 
2020-08-21 21:35:51,79.02,0, , , , 
2020-08-21 21:45:51,78.79,0, , , , 
2020-08-21 21:55:51,78.48,0, , , , 
2020-08-21 22:05:51,78.25,0, , , , 
2020-08-21 22:15:51,78.10,0, , , , 
2020-08-21 22:25:51,77.86,0, , , , 
2020-08-21 22:35:51,77.71,0, , , , 
2020-08-21 22:45:51,77.63,0, , , , 
2020-08-21 22:55:51,77.48,0, , , , 
2020-08-21 23:05:51,77.17,0, , , , 
2020-08-21 23:15:51,77.01,0, , , , 
2020-08-21 23:25:51,76.94,0, , , , 
2020-08-21 23:35:51,76.78,0, , , , 
2020-08-21 23:45:51,76.71,0, , , , 
2020-08-21 23:55:51,76.63,0, , , , 
2020-08-22 00:05:51,76.55,0, , , , 
2020-08-22 00:15:51,76.47,0, , , , 
2020-08-22 00:25:51,76.24,0, , , , 
2020-08-22 00:35:51,76.01,0, , , , 
2020-08-22 00:45:51,75.86,0, , , , 
2020-08-22 00:55:51,75.70,0, , , , 
2020-08-22 01:05:51,75.62,0, , , , 
2020-08-22 01:15:51,75.55,0, , , , 
2020-08-22 01:25:51,75.39,0, , , , 
2020-08-22 01:35:51,75.32,0, , , , 
2020-08-22 01:45:51,75.24,0, , , , 
2020-08-22 01:55:51,75.16,0, , , , 
2020-08-22 02:05:51,75.08,0, , , , 
2020-08-22 02:15:51,75.01,0, , , , 
2020-08-22 02:25:51,74.93,0, , , , 
2020-08-22 02:35:51,74.85,0, , , , 
2020-08-22 02:45:51,74.70,0, , , , 
2020-08-22 02:55:51,74.70,0, , , , 
2020-08-22 03:05:51,74.62,0, , , , 
2020-08-22 03:15:51,74.47,0, , , , 
2020-08-22 03:25:51,74.47,0, , , , 
2020-08-22 03:35:51,74.16,0, , , , 
2020-08-22 03:45:51,74.16,0, , , , 
2020-08-22 03:55:51,74.16,0, , , , 
2020-08-22 04:05:51,74.08,0, , , , 
2020-08-22 04:15:51,74.00,0, , , , 
2020-08-22 04:25:51,73.93,0, , , , 
2020-08-22 04:35:51,73.85,0, , , , 
2020-08-22 04:45:51,73.69,0, , , , 
2020-08-22 04:55:51,73.77,0, , , , 
2020-08-22 05:05:51,73.62,0, , , , 
2020-08-22 05:15:51,73.54,0, , , , 
2020-08-22 05:25:51,73.46,0, , , , 
2020-08-22 05:35:51,73.39,0, , , , 
2020-08-22 05:45:51,73.39,0, , , , 
2020-08-22 05:55:51,73.23,0, , , , 
2020-08-22 06:05:51,73.23,1, , , , 
2020-08-22 06:15:51,73.23,4, , , , 
2020-08-22 06:25:51,73.08,12, , , , 
2020-08-22 06:35:51,73.08,24, , , , 
2020-08-22 06:45:51,73.08,42, , , , 
2020-08-22 06:55:51,73.15,53, , , , 
2020-08-22 07:05:51,73.15,57, , , , 
2020-08-22 07:15:51,73.00,62, , , , 
2020-08-22 07:25:51,72.92,69, , , , 
2020-08-22 07:35:51,72.92,87, , , , 
2020-08-22 07:45:51,73.00,104, , , , 
2020-08-22 07:55:51,72.92,159, , , , 
2020-08-22 08:05:51,72.84,204, , , , 
2020-08-22 08:15:51,73.08,249, , , , 
2020-08-22 08:25:51,73.08,237, , , , 
2020-08-22 08:35:51,73.00,292, , , , 
2020-08-22 08:45:51,73.08,244, , , , 
2020-08-22 08:55:51,73.00,186, , , , 
2020-08-22 09:05:51,73.08,199, , , , 
2020-08-22 09:15:51,73.08,349, , , , 
2020-08-22 09:25:51,73.23,425, , , , 
2020-08-22 09:35:51,73.23,464, , , , 
2020-08-22 09:45:51,73.23,413, , , , 
2020-08-22 09:55:51,73.39,599, , , , 
2020-08-22 10:05:51,73.54,592, , , , 
2020-08-22 10:15:51,73.23,239, , , , 
2020-08-22 10:25:51,73.15,276, , , , 
2020-08-22 10:35:51,73.08,172, , , , 
2020-08-22 10:45:51,73.15,255, , , , 
2020-08-22 10:55:51,73.23,400, , , , 
2020-08-22 11:05:51,73.39,462, , , , 
2020-08-22 11:15:51,73.31,385, , , , 
2020-08-22 11:25:51,73.31,382, , , , 
2020-08-22 11:35:51,73.31,338, , , , 
2020-08-22 11:45:51,73.69,726, , , , 
2020-08-22 11:55:51,73.54,359, , , , 
2020-08-22 12:05:51,73.39,345, , , , 
2020-08-22 12:15:51,73.62,606, , , , 
2020-08-22 12:25:51,73.77,667, , , , 
2020-08-22 12:35:51,73.85,628, , , , 
2020-08-22 12:45:51,74.00,710, , , , 
2020-08-22 12:55:51,74.00,751, , , , 
2020-08-22 13:05:51,74.39,943, , , , 
2020-08-22 13:15:51,74.31,656, , , , 
2020-08-22 13:25:51,74.08,590, , , , 
2020-08-22 13:35:51,74.16,613, , , , 
2020-08-22 13:45:51,74.16,507, , , , 
2020-08-22 13:55:51,74.16,476, , , , 
2020-08-22 14:05:51,74.08,452, , , , 
2020-08-22 14:15:51,74.08,404, , , , 
2020-08-22 14:25:51,74.08,416, , , , 
2020-08-22 14:35:51,74.23,606, , , , 
2020-08-22 14:45:51,74.31,707, , , , 
2020-08-22 14:55:51,74.47,791, , , , 
2020-08-22 15:05:51,74.54,899, , , , 
2020-08-22 15:15:51,75.16,"1,337", , , , 
2020-08-22 15:25:51,76.86,"2,655", , , , 
2020-08-22 15:35:51,77.48,"3,048", , , , 
2020-08-22 15:45:51,76.86,"2,456", , , , 
2020-08-22 15:55:51,77.48,"2,264", , , , 
2020-08-22 16:05:51,76.40,867, , , , 
2020-08-22 16:15:51,77.32,"2,378", , , , 
2020-08-22 16:25:51,76.63,877, , , , 
2020-08-22 16:35:51,76.17,413, , , , 
2020-08-22 16:45:51,76.24,486, , , , 
2020-08-22 16:55:51,77.40,"1,605", , , , 
2020-08-22 17:05:51,76.94,670, , , , 
2020-08-22 17:15:51,76.17,364, , , , 
2020-08-22 17:25:51,76.01,288, , , , 
2020-08-22 17:35:51,76.24,243, , , , 
2020-08-22 17:45:51,76.40,230, , , , 
2020-08-22 17:55:51,76.32,188, , , , 
2020-08-22 18:05:51,76.09,187, , , , 
2020-08-22 18:15:51,76.17,193, , , , 
2020-08-22 18:25:51,75.93,155, , , , 
2020-08-22 18:35:51,75.86,184, , , , 
2020-08-22 18:45:51,75.70,160, , , , 
2020-08-22 18:55:51,75.62,128, , , , 
2020-08-22 19:05:51,75.55,102, , , , 
2020-08-22 19:15:51,75.39,89, , , , 
2020-08-22 19:25:51,75.24,59, , , , 
2020-08-22 19:35:51,75.16,37, , , , 
2020-08-22 19:45:51,75.01,20, , , , 
2020-08-22 19:55:51,74.93,8, , , , 
2020-08-22 20:05:51,74.93,2, , , , 
2020-08-22 20:15:51,74.78,0, , , , 
2020-08-22 20:25:51,74.70,0, , , , 
2020-08-22 20:35:51,74.62,0, , , , 
2020-08-22 20:45:51,74.47,0, , , , 
2020-08-22 20:55:51,74.47,0, , , , 
2020-08-22 21:05:51,74.39,0, , , , 
2020-08-22 21:15:51,74.39,0, , , , 
2020-08-22 21:25:51,74.23,0, , , , 
2020-08-22 21:35:51,74.16,0, , , , 
2020-08-22 21:45:51,74.08,0, , , , 
2020-08-22 21:55:51,74.08,0, , , , 
2020-08-22 22:05:51,74.00,0, , , , 
2020-08-22 22:15:51,74.00,0, , , , 
2020-08-22 22:25:51,73.85,0, , , , 
2020-08-22 22:35:51,73.77,0, , , , 
2020-08-22 22:45:51,73.77,0, , , , 
2020-08-22 22:55:51,73.77,0, , , , 
2020-08-22 23:05:51,73.62,0, , , , 
2020-08-22 23:15:51,73.62,0, , , , 
2020-08-22 23:25:51,73.62,0, , , , 
2020-08-22 23:35:51,73.54,0, , , , 
2020-08-22 23:45:51,73.46,0, , , , 
2020-08-22 23:55:51,73.39,0, , , , 
2020-08-23 00:05:51,73.31,0, , , , 
2020-08-23 00:15:51,73.31,0, , , , 
2020-08-23 00:25:51,73.23,0, , , , 
2020-08-23 00:35:51,73.15,0, , , , 
2020-08-23 00:45:51,73.15,0, , , , 
2020-08-23 00:55:51,73.08,0, , , , 
2020-08-23 01:05:51,72.92,0, , , , 
2020-08-23 01:15:51,73.00,0, , , , 
2020-08-23 01:25:51,72.92,0, , , , 
2020-08-23 01:35:51,72.92,0, , , , 
2020-08-23 01:45:51,72.92,0, , , , 
2020-08-23 01:55:51,72.77,0, , , , 
2020-08-23 02:05:51,72.77,0, , , , 
2020-08-23 02:15:51,72.77,0, , , , 
2020-08-23 02:25:51,72.77,0, , , , 
2020-08-23 02:35:51,72.69,0, , , , 
2020-08-23 02:45:51,72.61,0, , , , 
2020-08-23 02:55:51,72.54,0, , , , 
2020-08-23 03:05:51,72.54,0, , , , 
2020-08-23 03:15:51,72.46,0, , , , 
2020-08-23 03:25:51,72.54,0, , , , 
2020-08-23 03:35:51,72.46,0, , , , 
2020-08-23 03:45:51,72.38,0, , , , 
2020-08-23 03:55:51,72.38,0, , , , 
2020-08-23 04:05:51,72.30,0, , , , 
2020-08-23 04:15:51,72.38,0, , , , 
2020-08-23 04:25:51,72.23,0, , , , 
2020-08-23 04:35:51,72.23,0, , , , 
2020-08-23 04:45:51,72.30,0, , , , 
2020-08-23 04:55:51,72.23,0, , , , 
2020-08-23 05:05:51,72.15,0, , , , 
2020-08-23 05:15:51,72.07,0, , , , 
2020-08-23 05:25:51,72.07,0, , , , 
2020-08-23 05:35:51,72.00,0, , , , 
2020-08-23 05:45:51,72.07,0, , , , 
2020-08-23 05:55:51,71.92,1, , , , 
2020-08-23 06:05:51,72.00,6, , , , 
2020-08-23 06:15:51,72.00,14, , , , 
2020-08-23 06:25:51,71.84,27, , , , 
2020-08-23 06:35:51,71.84,40, , , , 
2020-08-23 06:45:51,71.84,61, , , , 
2020-08-23 06:55:51,71.76,104, , , , 
2020-08-23 07:05:51,71.92,196, , , , 
2020-08-23 07:15:51,72.07,268, , , , 
2020-08-23 07:25:51,72.23,375, , , , 
2020-08-23 07:35:51,72.30,475, , , , 
2020-08-23 07:45:51,72.30,357, , , , 
2020-08-23 07:55:51,72.23,361, , , , 
2020-08-23 08:05:51,72.46,531, , , , 
2020-08-23 08:15:51,72.46,606, , , , 
2020-08-23 08:25:51,72.84,805, , , , 
2020-08-23 08:35:51,73.00,805, , , , 
2020-08-23 08:45:51,73.15,859, , , , 
2020-08-23 08:55:51,73.62,"1,168", , , , 
2020-08-23 09:05:51,73.77,"1,167", , , , 
2020-08-23 09:15:51,74.16,"1,684", , , , 
2020-08-23 09:25:51,74.39,"1,563", , , , 
2020-08-23 09:35:51,74.54,"1,808", , , , 
2020-08-23 09:45:51,75.01,"1,683", , , , 
2020-08-23 09:55:51,75.55,"1,803", , , , 
2020-08-23 10:05:51,75.70,"1,925", , , , 
2020-08-23 10:15:51,76.17,"2,080", , , , 
2020-08-23 10:25:51,75.78,582, , , , 
2020-08-23 10:35:51,76.24,"1,099", , , , 
2020-08-23 10:45:51,77.40,"2,693", , , , 
2020-08-23 10:55:51,77.56,"1,206", , , , 
2020-08-23 11:05:51,75.62,320, , , , 
2020-08-23 11:15:51,75.39,21, , , , 
2020-08-23 11:25:51,74.70,32, , , , 
2020-08-23 11:35:51,73.23,78, , , , 
2020-08-23 11:45:51,72.92,170, , , , 
2020-08-23 11:55:51,73.77,223, , , , 
2020-08-23 12:05:51,74.16,408, , , , 
2020-08-23 12:15:51,74.23,586, , , , 
2020-08-23 12:25:51,74.16,577, , , , 
2020-08-23 12:35:51,74.47,"1,133", , , , 
2020-08-23 12:45:51,76.47,"2,765", , , , 
2020-08-23 12:55:51,77.17,"2,657", , , , 
2020-08-23 13:05:51,77.56,"2,926", , , , 
2020-08-23 13:15:51,77.56,"3,074", , , , 
2020-08-23 13:25:51,78.10,"3,321", , , , 
2020-08-23 13:35:51,76.09,596, , , , 
2020-08-23 13:45:51,76.32,793, , , , 
2020-08-23 13:55:51,75.86,749, , , , 
2020-08-23 14:05:51,78.17,"2,832", , , , 
2020-08-23 14:15:51,78.33,"2,739", , , , 
2020-08-23 14:25:51,77.48,"1,095", , , , 
2020-08-23 14:35:51,77.71,874, , , , 
2020-08-23 14:45:51,79.02,"2,582", , , , 
2020-08-23 14:55:51,80.80,"2,375", , , , 
2020-08-23 15:05:51,80.41,"2,285", , , , 
2020-08-23 15:15:51,79.56,"2,301", , , , 
2020-08-23 15:25:51,78.87,"2,058", , , , 
2020-08-23 15:35:51,79.18,"2,108", , , , 
2020-08-23 15:45:51,81.26,"1,946", , , , 
2020-08-23 15:55:51,79.64,"1,465", , , , 
2020-08-23 16:05:51,81.18,518, , , , 
2020-08-23 16:15:51,79.72,540, , , , 
2020-08-23 16:25:51,80.88,"1,518", , , , 
2020-08-23 16:35:51,80.34,637, , , , 
2020-08-23 16:45:51,78.71,"1,190", , , , 
2020-08-23 16:55:51,79.87,364, , , , 
2020-08-23 17:05:51,79.56,750, , , , 
2020-08-23 17:15:51,79.33,447, , , , 
2020-08-23 17:25:51,79.25,445, , , , 
2020-08-23 17:35:51,79.18,359, , , , 
2020-08-23 17:45:51,79.02,197, , , , 
2020-08-23 17:55:51,79.02,420, , , , 
2020-08-23 18:05:51,79.18,278, , , , 
2020-08-23 18:15:51,79.56,215, , , , 
2020-08-23 18:25:51,79.64,261, , , , 
2020-08-23 18:35:51,79.64,150, , , , 
2020-08-23 18:45:51,79.25,166, , , , 
2020-08-23 18:55:51,78.79,104, , , , 
2020-08-23 19:05:51,78.79,85, , , , 
2020-08-23 19:15:51,79.33,62, , , , 
2020-08-23 19:25:51,79.18,6, , , , 
2020-08-23 19:35:51,79.18,22, , , , 
2020-08-23 19:45:51,78.87,14, , , , 
2020-08-23 19:55:51,78.48,6, , , , 
2020-08-23 20:05:51,78.40,2, , , , 
2020-08-23 20:15:51,78.71,0, , , , 
2020-08-23 20:25:51,78.79,0, , , , 
2020-08-23 20:35:51,79.02,0, , , , 
2020-08-23 20:45:51,78.95,0, , , , 
2020-08-23 20:55:51,78.79,0, , , , 
2020-08-23 21:05:51,78.56,0, , , , 
2020-08-23 21:15:51,78.56,0, , , , 
2020-08-23 21:25:51,78.33,0, , , , 
2020-08-23 21:35:51,78.17,0, , , , 
2020-08-23 21:45:51,78.02,0, , , , 
2020-08-23 21:55:51,77.86,0, , , , 
2020-08-23 22:05:51,77.71,0, , , , 
2020-08-23 22:15:51,77.48,0, , , , 
2020-08-23 22:25:51,77.40,0, , , , 
2020-08-23 22:35:51,77.17,0, , , , 
2020-08-23 22:45:51,77.01,0, , , , 
2020-08-23 22:55:51,76.94,0, , , , 
2020-08-23 23:05:51,76.86,0, , , , 
2020-08-23 23:15:51,76.71,0, , , , 
2020-08-23 23:25:51,76.55,0, , , , 
2020-08-23 23:35:51,76.40,0, , , , 
2020-08-23 23:45:51,76.24,0, , , , 
2020-08-23 23:55:51,76.09,0, , , , 
2020-08-24 00:05:51,76.09,0, , , , 
2020-08-24 00:15:51,75.93,0, , , , 
2020-08-24 00:25:51,75.78,0, , , , 
2020-08-24 00:35:51,75.62,0, , , , 
2020-08-24 00:45:51,75.55,0, , , , 
2020-08-24 00:55:51,75.47,0, , , , 
2020-08-24 01:05:51,75.32,0, , , , 
2020-08-24 01:15:51,75.32,0, , , , 
2020-08-24 01:25:51,75.08,0, , , , 
2020-08-24 01:35:51,74.93,0, , , , 
2020-08-24 01:45:51,74.85,0, , , , 
2020-08-24 01:55:51,74.70,0, , , , 
2020-08-24 02:05:51,74.70,0, , , , 
2020-08-24 02:15:51,74.54,0, , , , 
2020-08-24 02:25:51,74.54,0, , , , 
2020-08-24 02:35:51,74.47,0, , , , 
2020-08-24 02:45:51,74.23,0, , , , 
2020-08-24 02:55:51,74.23,0, , , , 
2020-08-24 03:05:51,74.16,0, , , , 
2020-08-24 03:15:51,74.08,0, , , , 
2020-08-24 03:25:51,73.93,0, , , , 
2020-08-24 03:35:51,74.00,0, , , , 
2020-08-24 03:45:51,73.93,0, , , , 
2020-08-24 03:55:51,73.77,0, , , , 
2020-08-24 04:05:51,73.77,0, , , , 
2020-08-24 04:15:51,73.62,0, , , , 
2020-08-24 04:25:51,73.54,0, , , , 
2020-08-24 04:35:51,73.46,0, , , , 
2020-08-24 04:45:51,73.46,0, , , , 
2020-08-24 04:55:51,73.31,0, , , , 
2020-08-24 05:05:51,73.23,0, , , , 
2020-08-24 05:15:51,73.23,0, , , , 
2020-08-24 05:25:51,73.15,0, , , , 
2020-08-24 05:35:51,73.08,0, , , , 
2020-08-24 05:45:51,73.08,0, , , , 
2020-08-24 05:55:51,73.00,1, , , , 
2020-08-24 06:05:51,73.00,4, , , , 
2020-08-24 06:15:51,72.84,10, , , , 
2020-08-24 06:25:51,72.84,27, , , , 
2020-08-24 06:35:51,72.84,56, , , , 
2020-08-24 06:45:51,72.84,97, , , , 
2020-08-24 06:55:51,72.92,133, , , , 
2020-08-24 07:05:51,72.92,182, , , , 
2020-08-24 07:15:51,72.92,255, , , , 
2020-08-24 07:25:51,73.00,289, , , , 
2020-08-24 07:35:51,73.00,289, , , , 
2020-08-24 07:45:51,73.00,333, , , , 
2020-08-24 07:55:51,73.08,342, , , , 
2020-08-24 08:05:51,73.15,401, , , , 
2020-08-24 08:15:51,73.15,355, , , , 
2020-08-24 08:25:51,73.08,321, , , , 
2020-08-24 08:35:51,73.08,374, , , , 
2020-08-24 08:45:51,73.46,538, , , , 
2020-08-24 08:55:51,73.77,884, , , , 
2020-08-24 09:05:51,74.08,"1,029", , , , 
2020-08-24 09:15:51,74.47,"1,243", , , , 
2020-08-24 09:25:51,74.62,"1,060", , , , 
2020-08-24 09:35:51,74.47,"1,097", , , , 
2020-08-24 09:45:51,74.93,"1,150", , , , 
2020-08-24 09:55:51,74.93,"1,168", , , , 
2020-08-24 10:05:51,75.16,"1,294", , , , 
2020-08-24 10:15:51,75.32,"1,168", , , , 
2020-08-24 10:25:51,75.08,869, , , , 
2020-08-24 10:35:51,75.01,734, , , , 
2020-08-24 10:45:51,75.08,720, , , , 
2020-08-24 10:55:51,75.01,453, , , , 
2020-08-24 11:05:51,74.78,321, , , , 
2020-08-24 11:15:51,74.62,401, , , , 
2020-08-24 11:25:51,74.78,486, , , , 
2020-08-24 11:35:51,74.93,723, , , , 
2020-08-24 11:45:51,75.01,796, , , , 
2020-08-24 11:55:51,75.08,979, , , , 
2020-08-24 12:05:51,76.32,"2,107", , , , 
2020-08-24 12:15:51,76.47,"1,386", , , , 
2020-08-24 12:25:51,76.17,"1,843", , , , 
